path	translation	split
common_voice_ja_19507542.mp3	I’m going out to meet a friend tomorrow night.	dev
common_voice_ja_19507543.mp3	What temperature is the ice?	dev
common_voice_ja_19507544.mp3	I get the bus to school.	dev
common_voice_ja_19507545.mp3	I wrote letters to my friend yesterday.	dev
common_voice_ja_19507546.mp3	She waved to me before getting on the plane.	dev
common_voice_ja_19529145.mp3	Please write your name.	dev
common_voice_ja_19529146.mp3	My father is meticulous with his money.	dev
common_voice_ja_19529147.mp3	Some people have had no choice but to give up farming due to the recession and related businesses have also been affected.	dev
common_voice_ja_19529148.mp3	She is really kind.	dev
common_voice_ja_19529149.mp3	The fingers on both hands were deformed and the area around the joints was swollen.	dev
common_voice_ja_19529150.mp3	Father is always angry.	dev
common_voice_ja_19529151.mp3	I teach Japanese to foreigners.	dev
common_voice_ja_19529152.mp3	She is kind to me.	dev
common_voice_ja_19529153.mp3	Many professions have been opened up to include women.	dev
common_voice_ja_19529154.mp3	My father told me the best places to go.	dev
common_voice_ja_19547309.mp3	Kimura is to the left of Tanaka.	dev
common_voice_ja_19547310.mp3	What were you thinking about letting loyalist forces into the castle?	dev
common_voice_ja_19547311.mp3	She loves her husband dearly.	dev
common_voice_ja_19547312.mp3	I met Kobayashi for the first time.	dev
common_voice_ja_19547313.mp3	Please put it on my father’s account.	dev
common_voice_ja_19547314.mp3	The ice is thin. It won’t hold your weight!	dev
common_voice_ja_19547315.mp3	What are the films that have just come out?	dev
common_voice_ja_19547316.mp3	I saw Tanaka studying at the library.	dev
common_voice_ja_19547317.mp3	It is exactly like a Kawara-ban style political review.	dev
common_voice_ja_19547318.mp3	We enjoyed lively chit-chat along with a self-service dinner and entertainment, staying until late.	dev
common_voice_ja_19547324.mp3	There is no mountain in Japan higher than Mount Fuji.	dev
common_voice_ja_19547325.mp3	It is 7 p.m.	dev
common_voice_ja_19547326.mp3	Prices continued to rise.	dev
common_voice_ja_19547327.mp3	I worked on the editorial staff for about four years.	dev
common_voice_ja_19547328.mp3	The tailor spoke half to me and half to my wife.	dev
common_voice_ja_19547339.mp3	She copied a picture from the book into her notebook.	dev
common_voice_ja_19547340.mp3	For the last month, I have hardly been able to sleep at all. My eyes are swollen.	dev
common_voice_ja_19547341.mp3	She sensed that her husband wasn’t happy.	dev
common_voice_ja_19547342.mp3	My father is a doctor.	dev
common_voice_ja_19547343.mp3	The wind died down.	dev
common_voice_ja_19809154.mp3	I bought a slimline dictionary.	dev
common_voice_ja_19809155.mp3	The patient was in agony.	dev
common_voice_ja_19809156.mp3	Bring your plate Keiichi; the tempura is ready.	dev
common_voice_ja_19809157.mp3	Please submit the necessary documents.	dev
common_voice_ja_19809158.mp3	I am using the computer. Please don’t switch it off.	dev
common_voice_ja_19809174.mp3	We say ‘ohayō gozaimasu’ when we get up in the morning.	dev
common_voice_ja_19809175.mp3	She is extremely scared.	dev
common_voice_ja_19809176.mp3	I am going to learn to play the guitar this year.	dev
common_voice_ja_19809177.mp3	With the fixed type, you have the advantage that even if interest rates hereafter rise, it will stay at the current standard rate.	dev
common_voice_ja_19809178.mp3	My father often goes to Paris for business.	dev
common_voice_ja_19809189.mp3	She had a first-rate education.	dev
common_voice_ja_19809190.mp3	He took over the shop after his father died.	dev
common_voice_ja_19809191.mp3	Is there a decline in the number of pianists playing Bach?	dev
common_voice_ja_19809192.mp3	The Shanshan Uma is a horse ridden by a newlywed couple visiting Udo Shrine.	dev
common_voice_ja_19809193.mp3	She is not just beautiful; she is also intelligent.	dev
common_voice_ja_19875369.mp3	Next door’s dog isn’t very big.	dev
common_voice_ja_19875370.mp3	Make sure you return that book tomorrow.	dev
common_voice_ja_19875371.mp3	Father came back to Japan recently.	dev
common_voice_ja_19875372.mp3	How many handkerchiefs are there?	dev
common_voice_ja_19875373.mp3	It is time for your execution. Do you have any last words?	dev
common_voice_ja_19879410.mp3	He was wearing a worn-out suit.	dev
common_voice_ja_19879411.mp3	It is important to decide what to do about the gradient of the roof’s slope.	dev
common_voice_ja_19879412.mp3	Her husband’s health is dear to her.	dev
common_voice_ja_19879415.mp3	The white teeth shook along with the white tape.	dev
common_voice_ja_19879417.mp3	I leave the house at eight o’clock and get the bus to school.	dev
common_voice_ja_19817893.mp3	Let’s avoid doing too much practice in the rush to get results quickly and warm-up carefully.	dev
common_voice_ja_19817894.mp3	She looks as if she has seen a ghost.	dev
common_voice_ja_19817895.mp3	Even the electrical company was slightly bewildered by the unexpected incident.	dev
common_voice_ja_19817896.mp3	She got married without telling her parents.	dev
common_voice_ja_19817897.mp3	The long thin shape is handy because it is easy to chill in the fridge.	dev
common_voice_ja_19817903.mp3	Please don’t tell him the real name of the disease.	dev
common_voice_ja_19817904.mp3	I finish university next year.	dev
common_voice_ja_19817905.mp3	That beautician is slim and pretty.	dev
common_voice_ja_19817906.mp3	My father wouldn’t let me go to college under any circumstances.	dev
common_voice_ja_19817907.mp3	The Mineyama Domain in the town area is famous for sending 100 bags of rice to the Nagaoka Domain.	dev
common_voice_ja_19817913.mp3	Equality is protected by the constitution.	dev
common_voice_ja_19817914.mp3	In the weekends, I go mountain climbing with friends.	dev
common_voice_ja_19817915.mp3	Put money aside in case of emergencies.	dev
common_voice_ja_19817916.mp3	If it’s near, let’s walk.	dev
common_voice_ja_19817917.mp3	When they knew they were about to lose, they gave up.	dev
common_voice_ja_19817943.mp3	My father is not always free on Sundays.	dev
common_voice_ja_19817946.mp3	This beautifully expresses the diverse patterns of adolescence.	dev
common_voice_ja_19817969.mp3	My father’s is the new car.	dev
common_voice_ja_19817971.mp3	My father died peacefully during the night.	dev
common_voice_ja_19818013.mp3	Have you had a bath?	dev
common_voice_ja_19818014.mp3	Despite being wealthy, he is stingy.	dev
common_voice_ja_19818015.mp3	The room was left as is.	dev
common_voice_ja_19818016.mp3	The beauty salon is next to the station.	dev
common_voice_ja_19818017.mp3	She is on the side of the poor.	dev
common_voice_ja_19818043.mp3	The fluctuations in prices caused a financial crisis.	dev
common_voice_ja_19818044.mp3	She searched for the lost boy.	dev
common_voice_ja_19818045.mp3	Peace is very important.	dev
common_voice_ja_19818046.mp3	There’s a little milk in the bottle.	dev
common_voice_ja_19818047.mp3	I’ll go to the library later to return the book.	dev
common_voice_ja_19824954.mp3	Her eyes are her best feature.	dev
common_voice_ja_19824955.mp3	Every month, I write a letter to my friend overseas.	dev
common_voice_ja_19824956.mp3	The hospital is a long way from his village.	dev
common_voice_ja_19824957.mp3	That costs more money than it should.	dev
common_voice_ja_19824958.mp3	After tomorrow, Yukiko only has to show up for her shifts on Tuesday, Thursday, and Friday.	dev
common_voice_ja_19824964.mp3	This restaurant is a must-try.	dev
common_voice_ja_19824965.mp3	She practiced typing every day.	dev
common_voice_ja_19824966.mp3	She did what she could given the unfavorable environment.	dev
common_voice_ja_19824967.mp3	You can still be happy, even if you are 55.	dev
common_voice_ja_19824968.mp3	The strange thing was that he knew it.	dev
common_voice_ja_19825004.mp3	She has an outdated sense of style in clothing.	dev
common_voice_ja_19825005.mp3	She walked straight past without even noticing me.	dev
common_voice_ja_19825006.mp3	Try not to catch a cold.	dev
common_voice_ja_19825007.mp3	This is a security code type that can be installed in your entranceway.	dev
common_voice_ja_19825008.mp3	There are two vases on the table.	dev
common_voice_ja_19865543.mp3	I like both bread and rice.	dev
common_voice_ja_19865544.mp3	She risked her life to protect her child.	dev
common_voice_ja_19865545.mp3	I’m going shopping at the department store and supermarket.	dev
common_voice_ja_19865546.mp3	Is this room big enough?	dev
common_voice_ja_19865547.mp3	Don’t complain.	dev
common_voice_ja_19865563.mp3	Even if volunteering doesn’t have an income, if you have decided to do it, then you must step up.	dev
common_voice_ja_19865564.mp3	Remember the number on the paper.	dev
common_voice_ja_19865565.mp3	She listened to me with a sparkle in her eye.	dev
common_voice_ja_19865566.mp3	She was wandering around, lost in thought.	dev
common_voice_ja_19865567.mp3	She popped the balloon.	dev
common_voice_ja_19865583.mp3	My father played golf that Sunday morning.	dev
common_voice_ja_19865584.mp3	I’m running into Kobayashi a lot today.	dev
common_voice_ja_19865585.mp3	There is no wind today.	dev
common_voice_ja_19865587.mp3	I was thinking of traveling to Europe with a friend.	dev
common_voice_ja_19893358.mp3	She changed the subject.	dev
common_voice_ja_19893359.mp3	She’s getting worse every day.	dev
common_voice_ja_19893360.mp3	It can be said that normal American children are addicted to television.	dev
common_voice_ja_19893361.mp3	I’m going to watch a movie with my friends tomorrow.	dev
common_voice_ja_19893362.mp3	The wind blew her hat off.	dev
common_voice_ja_19893388.mp3	I’m so happy that alone at dinner, I toast myself with wine.	dev
common_voice_ja_19893389.mp3	I have to somehow convince her to give up this stupid plan.	dev
common_voice_ja_19893390.mp3	The soldiers withdrew from their positions.	dev
common_voice_ja_19893391.mp3	He’s my daughter’s fiancé, and I just can’t lose to him.	dev
common_voice_ja_19893392.mp3	There’s no depth to the product lineup, because there is no actual demand for tools.	dev
common_voice_ja_19893393.mp3	If you can afford it, then you can use it together, but hypnosis alone is effective enough.	dev
common_voice_ja_19893394.mp3	My husband is in a very good mood today.	dev
common_voice_ja_19893395.mp3	She put a sweater on so that she wouldn’t catch a cold.	dev
common_voice_ja_19893396.mp3	She was given a very thorough examination.	dev
common_voice_ja_19893397.mp3	If anything is unclear, please don’t hesitate to ask.	dev
common_voice_ja_20024883.mp3	Impure drinking water can be a vector for illness.	dev
common_voice_ja_20024884.mp3	She was pushing people toward the train.	dev
common_voice_ja_20024885.mp3	Her face brightened.	dev
common_voice_ja_20024886.mp3	That man is tall, and has long legs.	dev
common_voice_ja_20024887.mp3	Recently, my hemorrhoids from before have been hurting.	dev
common_voice_ja_20024898.mp3	You can change your expression and smile just by putting on some blusher or lipstick.	dev
common_voice_ja_20024899.mp3	She bowed deeply to me.	dev
common_voice_ja_20024900.mp3	Who are you going to meet tomorrow?	dev
common_voice_ja_20024901.mp3	Matsui and I are my friends.	dev
common_voice_ja_20024902.mp3	She asked if her friend was safe.	dev
common_voice_ja_20024908.mp3	Poverty can be considered a godsend.	dev
common_voice_ja_20024909.mp3	They were separated into two groups.	dev
common_voice_ja_20024910.mp3	If you read the newspaper every day, you will learn it.	dev
common_voice_ja_20024911.mp3	He will make the necessary changes.	dev
common_voice_ja_20024912.mp3	Here you are.	dev
common_voice_ja_20024983.mp3	I had been working a long time, so I took a break.	dev
common_voice_ja_20024984.mp3	My father works every day from morning till night.	dev
common_voice_ja_20024985.mp3	The father got angry at the son for doing such a stupid thing.	dev
common_voice_ja_20024986.mp3	For Hinduism and Tibetan Buddhism, this is the center of the universe, and a sacred and inviolable sanctuary.	dev
common_voice_ja_20024987.mp3	If possible, I would like to avoid writing from someone with an incomplete knowledge of the job.	dev
common_voice_ja_20067137.mp3	She has to take care of her mother.	dev
common_voice_ja_20067138.mp3	She paid no attention whatsoever to what her father said.	dev
common_voice_ja_20067139.mp3	They say that distribution of wealth must be equitable.	dev
common_voice_ja_20067140.mp3	I wonder what Mount Fuji is like in the spring.	dev
common_voice_ja_20067141.mp3	She boiled eggs.	dev
common_voice_ja_20067172.mp3	My father will not allow me to have a dog.	dev
common_voice_ja_20067173.mp3	The wind is blowing.	dev
